,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
9355,1,25,0.4875199999999999,Giveon,0.5728800000000001,205253.92,0.42224,0.0001833608,0.2266000000000001,-8.379719999999999,0.08091199999999997,123.71871999999996,0.256056,69.04,7
9371,1,1,0.679,Glen Hansard,0.34,244133.0,0.209,0.000443,0.101,-11.869000000000002,0.0279,137.042,0.151,65.0,0
9386,1,2,0.218,Glitch Gum,0.682,147000.0,0.722,0.0,0.166,-3.352,0.113,159.99200000000005,0.944,73.0,6
9421,1,1,0.184,"Gocho ""El Lápiz De Platino""",0.878,202867.0,0.894,0.0,0.105,-5.834,0.123,119.927,0.682,69.0,6
9458,0,4,0.0847,Goodboys,0.6375,160650.0,0.6350000000000001,8e-05,0.107,-7.7325,0.035500000000000004,124.0075,0.5800000000000001,83.5,10
9495,1,4,0.06849999999999999,Goth Babe,0.4270000000000001,236096.0,0.5785,0.0196855,0.1347,-9.3145,0.03125,102.5825,0.20800000000000002,66.0,7
9523,1,4,0.8069999999999999,Gracie Abrams,0.5315,172345.5,0.4125,7.35e-07,0.1235,-8.4525,0.0559,112.0725,0.292,71.0,7
9558,1,24,0.80525,Granular,0.027166666666666662,158014.33333333337,0.12199733333333335,0.5874166666666666,0.1755333333333334,-29.165,0.010058333333333329,17.843999999999994,0.015000833333333331,67.58333333333333,10
9608,1,6,0.12353333333333333,Greta Van Fleet,0.5006666666666667,225044.33333333328,0.9306666666666668,0.04272136666666667,0.2277333333333333,-3.69,0.0503,133.28866666666667,0.5853333333333334,66.0,7
9611,1,3,0.24,Grey,0.7446666666666667,183781.33333333328,0.6433333333333334,0.0,0.10966666666666663,-3.4533333333333336,0.05143333333333333,104.66066666666669,0.4606666666666667,80.0,7
9615,1,2,0.16899999999999998,Griff,0.64,186245.0,0.6829999999999999,0.0,0.109,-4.309,0.0434,146.058,0.4,75.0,2
9633,1,1,0.114,Grits,0.757,233173.0,0.862,0.000192,0.285,-3.519,0.0695,99.021,0.823,73.0,2
9658,0,2,0.263,Grupo 360,0.818,205813.0,0.639,0.0,0.0706,-7.675,0.189,89.81200000000004,0.912,69.0,7
9661,1,2,0.36,Grupo Arranke,0.62,188662.0,0.695,1.5e-05,0.34700000000000003,-2.979,0.0298,143.92700000000005,0.921,71.0,5
9666,1,2,0.2,Grupo Delta Norteño,0.715,144353.0,0.809,0.0,0.0668,-4.416,0.182,129.842,0.927,68.0,11
9668,1,18,0.4813333333333334,Grupo Firme,0.6063888888888889,216481.77777777766,0.4921111111111111,1.0111111111111113e-07,0.25059999999999993,-6.3743333333333325,0.05473888888888888,124.76555555555555,0.6964444444444444,70.8888888888889,10
9675,1,2,0.495,Grupo Jalado,0.8220000000000001,217587.0,0.705,1.2e-05,0.115,-3.147,0.0373,94.011,0.938,65.0,7
9692,1,2,0.4320000000000001,Grupo Marca Registrada,0.8640000000000001,235328.0,0.765,0.0,0.386,-3.604,0.111,104.998,0.723,69.0,8
9713,0,2,0.28600000000000003,Grupo Triple L,0.685,198285.0,0.794,0.0,0.102,-5.092,0.0507,158.977,0.7659999999999999,68.0,7
9719,1,15,0.09967866666666668,Gryffin,0.5667333333333333,225009.86666666667,0.8003333333333332,1.6280000000000001e-06,0.15717333333333336,-4.229533333333333,0.053733333333333334,131.0546666666667,0.4234,66.26666666666667,11
9733,1,7,0.11142857142857142,Guaynaa,0.7709999999999999,179770.2857142857,0.8159999999999998,2.028571428571428e-05,0.2686,-3.167428571428572,0.18325714285714284,132.60714285714286,0.8645714285714285,82.28571428571429,0
9766,0,105,0.174214,Gunna,0.8171714285714281,194182.76190476192,0.5798,0.00011982057142857144,0.15356095238095238,-7.148580952380952,0.20630952380952366,125.59788571428572,0.4774666666666669,67.00952380952381,1
9779,0,1,0.000313,Guru Josh Project,0.498,192294.0,0.862,0.00941,0.35200000000000004,-6.02,0.0589,128.034,0.47,72.0,7
9809,0,2,0.18600000000000005,Guy Sebastian,0.517,250320.0,0.8109999999999999,0.0,0.105,-4.526,0.28600000000000003,168.269,0.494,71.0,5
9859,0,42,0.42662380952380974,H.E.R.,0.5353333333333331,227150.6428571429,0.4641190476190476,5.6362380952380955e-05,0.14155238095238087,-9.399904761904756,0.12099285714285712,104.32347619047616,0.2997857142857143,65.83333333333333,5
9865,1,8,0.1859,HARDY,0.567375,208038.5,0.768625,2.476625000000001e-05,0.137725,-5.467250000000001,0.0416,144.25712499999997,0.629375,67.5,2
9868,1,2,0.908,HI-FI CAMP,0.0,156805.0,0.616,0.388,0.11,-54.37600000000001,0.0,0.0,0.0,68.0,1
9870,1,2,0.3085,HIXTAPE,0.5395,193433.0,0.7755,3.865e-06,0.2395,-6.731,0.0624,163.0395,0.7525,68.0,2
9875,1,4,0.0998,HRVY,0.7375,194826.0,0.7000000000000001,0.0,0.0941,-4.427,0.16399999999999998,117.5085,0.7705,71.5,0
9877,1,2,0.325,HVME,0.767,163208.0,0.659,0.0,0.13,-7.4289999999999985,0.0444,124.946,0.439,85.0,1
9895,1,18,0.14450333333333334,Hailee Steinfeld,0.6131111111111109,203945.61111111112,0.6643333333333334,1.923722222222222e-05,0.1723611111111111,-6.196833333333332,0.08774999999999998,119.28038888888888,0.3703888888888889,71.0,8
9913,1,4,0.8220000000000001,Haley Reinhart,0.35100000000000003,228217.0,0.20375,9.25e-06,0.108,-11.4805,0.0354,157.65200000000004,0.2375,67.5,5
9957,1,2,0.7959999999999999,Hannah Kerr,0.6759999999999999,157600.0,0.412,0.0,0.139,-7.97,0.0347,124.891,0.47,68.0,8
10006,1,2,0.6559999999999999,Hare Squead,0.885,183760.0,0.595,4.42e-06,0.105,-5.487,0.28600000000000003,148.034,0.754,69.0,7
10031,0,4,0.33,Harm Franklin,0.885,144000.0,0.685,0.0,0.14800000000000002,-6.4289999999999985,0.0627,99.954,0.937,78.5,11
10032,1,2,0.0534,Harmless,0.462,321464.0,0.945,0.7490000000000001,0.11,-1.888,0.0401,165.15599999999995,0.471,73.0,2
10058,1,1,0.299,Harrison Sands,0.831,217778.0,0.32,0.0,0.0757,-7.916,0.14300000000000002,80.935,0.319,65.0,7
10090,1,52,0.2688155769230769,Harry Styles,0.5414615384615382,238180.23076923078,0.5867692307692305,0.01680888423076922,0.1562076923076923,-6.38692307692308,0.035888461538461536,114.68699999999995,0.4068961538461537,78.34615384615384,5
10112,1,2,0.977,Havanna Chandri,0.264,127865.0,0.0148,0.892,0.107,-28.971,0.041,75.587,0.0495,65.0,3
10128,0,6,0.07408333333333332,Hayley Williams,0.6403333333333333,239040.0,0.8276666666666667,0.0,0.06593333333333334,-4.046333333333334,0.12103333333333333,104.68033333333334,0.4106666666666667,66.0,6
10131,0,2,0.4370000000000001,Haze,0.79,190005.0,0.631,0.0,0.158,-5.549,0.0425,94.039,0.889,73.0,8
10139,1,3,0.322,Headie One,0.8673333333333333,221405.66666666663,0.5826666666666667,0.00268,0.19266666666666668,-6.643,0.27,121.00200000000001,0.484,74.33333333333333,9
10223,1,1,0.0685,Hello O'shay,0.809,252779.0,0.613,0.0,0.107,-8.402000000000001,0.175,104.991,0.562,68.0,2
10224,1,2,0.000891,Hello Sleepwalkers,0.406,170640.0,0.959,0.0,0.327,-3.014,0.0952,94.277,0.5710000000000001,65.0,0
10237,0,2,0.691,Helsloot,0.789,196375.0,0.435,0.0418,0.107,-9.506,0.149,122.995,0.166,69.0,2
10256,1,4,0.4085,Henry,0.4955,222748.0,0.599,0.0,0.12300000000000001,-4.99,0.09735,91.9815,0.3345,72.0,7
10310,0,2,0.0256,Herion Young,0.929,198905.0,0.679,0.0,0.0965,-5.877000000000002,0.318,94.501,0.598,66.0,11
10343,1,2,0.139,Hi Freq Samples,0.166,163177.0,0.769,0.983,0.606,-21.081,0.0642,116.759,1e-05,70.0,7
10351,1,4,0.6755,High Altitude Samples,0.02795,165861.0,0.16974,1.0,0.1115,-31.6365,0.052000000000000005,29.1135,0.0106,75.5,10
10356,1,1,0.359,Higher Brothers,0.409,280842.0,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168,73.0,9
10370,1,1,0.0397,Hillary Scott,0.509,173961.0,0.493,1.32e-06,0.102,-6.676,0.0266,97.846,0.264,69.0,0
10388,0,2,0.0986,Hiroaki Tommy Tominaga,0.429,262567.0,0.979,2.32e-06,0.302,-2.204,0.119,146.145,0.434,66.0,7
10400,0,4,0.059025,Hit-Boy,0.7097499999999999,180633.75,0.7274999999999999,0.0,0.13155,-5.4079999999999995,0.28075,106.435,0.60825,70.75,5
10414,1,2,0.627,Hollow Coves,0.67,233973.0,0.496,0.00325,0.0584,-11.23,0.0277,100.17,0.4270000000000001,69.0,2
10448,1,1,0.375,Hoody,0.4,216786.0,0.7240000000000001,0.0,0.0927,-6.064,0.253,96.782,0.43,66.0,8
10467,0,2,0.56,Horse Head,0.644,240440.0,0.6970000000000001,0.0,0.111,-6.069,0.0542,120.044,0.244,67.0,0
10490,1,3,0.5416666666666666,Hotboii,0.7809999999999999,144467.66666666663,0.4976666666666666,0.0,0.124,-7.124666666666666,0.34266666666666673,101.94266666666664,0.6526666666666666,68.0,8
10521,1,1,0.982,Howard Shelley,0.194,433800.0,0.0324,0.961,0.0916,-28.215,0.0382,144.13,0.0596,65.0,5
10557,1,7,0.2442827142857143,Hugh Jackman,0.4348571428571429,211767.42857142846,0.4995714285714286,0.009391742857142856,0.2355428571428571,-11.632428571428573,0.1021,105.92228571428572,0.1903142857142857,72.14285714285714,7
10601,1,2,0.129,Hurts,0.544,184280.0,0.915,0.000914,0.115,-3.405,0.0841,126.094,0.51,73.0,8
10607,1,4,0.395,Hwa Sa,0.754,215340.5,0.6185,1.015e-06,0.1995,-5.0095,0.06615,110.466,0.4865,73.0,1
10633,0,8,0.053814999999999995,I DONT KNOW HOW BUT THEY FOUND ME,0.6127499999999999,181006.5,0.7809999999999999,2.64e-05,0.3495,-5.3,0.07235000000000001,132.621,0.68025,65.75,11
10643,1,2,0.934,I Virtuosi Italiani,0.447,315427.0,0.449,0.961,0.0697,-10.634,0.0376,92.468,0.036000000000000004,73.0,2
10658,0,1,0.16899999999999998,IAmChino,0.7609999999999999,252003.0,0.8290000000000001,0.0,0.189,-3.2030000000000003,0.0682,92.034,0.8140000000000001,70.0,0
10659,1,5,0.2436,IC3PEAK,0.541,197465.6,0.5362,0.06120918,0.17024000000000006,-7.3434,0.07609999999999999,146.62140000000005,0.17503999999999995,66.6,0
10665,1,19,0.12048789473684213,ILLENIUM,0.5201052631578946,229407.15789473683,0.7161052631578948,0.01980504421052632,0.15127368421052628,-4.286789473684212,0.05048947368421053,130.8343684210526,0.3502105263157895,65.15789473684211,6
10670,1,2,0.0311,INZO,0.472,268000.0,0.605,0.0308,0.101,-4.437,0.134,128.375,0.212,68.0,8
10673,0,6,0.05470333333333333,ITZY,0.7916666666666666,189614.66666666663,0.8916666666666666,7.463000000000001e-05,0.25933333333333336,-4.018,0.08639999999999999,116.02,0.6376666666666667,76.33333333333333,6
10674,1,13,0.475,IU,0.6358461538461538,222912.23076923078,0.5806923076923075,3.123076923076923e-07,0.1747692307692308,-4.860076923076923,0.11496153846153845,109.47546153846154,0.5218461538461537,66.07692307692308,9
10677,1,13,0.2774861538461538,Iamjakehill,0.6555384615384614,171711.84615384616,0.6533846153846153,0.0,0.2998461538461539,-7.12346153846154,0.15589230769230772,109.03007692307692,0.4712307692307693,66.69230769230771,1
10748,0,1,0.00829,Ilkay Sencan,0.698,186700.0,0.7190000000000001,4.01e-06,0.326,-4.923,0.0455,120.062,0.364,80.0,0
10752,1,2,0.337,Illijah,0.461,186070.0,0.599,0.0,0.65,-8.783,0.231,64.502,0.741,65.0,8
10763,0,2,0.502,Iman.,0.583,215329.0,0.7659999999999999,1.79e-06,0.159,-4.743,0.405,131.374,0.203,67.0,11
10764,0,5,0.20319000000000004,Imanbek,0.7548,173516.4,0.7694,0.002224,0.20012,-5.166,0.04986,123.984,0.7042,77.2,5
10776,0,6,0.20647,Imran Khan,0.7190000000000001,212605.33333333328,0.6430000000000001,1.1066666666666667e-05,0.17066666666666666,-5.6656666666666675,0.07563333333333333,140.63966666666667,0.4983,66.66666666666667,4
10796,0,4,0.1435,Indila,0.6315,229793.0,0.5735,0.0,0.12295,-8.151499999999999,0.04585,117.4585,0.35150000000000003,65.5,6
10814,0,6,0.06726666666666667,InfaRed,0.5046666666666667,222891.33333333328,0.7483333333333334,0.0,0.7130000000000001,-5.654333333333334,0.377,136.59533333333334,0.4083333333333333,67.33333333333333,10
10829,1,4,0.1105,Ingrid Andress,0.474,214473.5,0.428,0.0,0.1095,-7.4005,0.02765,79.7115,0.3805,66.0,0
10837,1,2,0.873,Ink,0.66,204880.0,0.395,0.0,0.112,-5.242000000000001,0.0333,81.99700000000001,0.6779999999999999,68.0,7
10838,1,4,0.1242,Inner Circle,0.784,228221.0,0.725,0.000199,0.11699999999999999,-8.0405,0.14235,130.44199999999995,0.7364999999999999,70.0,7
10857,0,15,0.1618,Internet Money,0.7624,177712.13333333333,0.6250666666666667,0.0,0.14907333333333336,-6.589733333333332,0.09804,127.65713333333332,0.4238,75.73333333333333,1
10886,0,3,0.2513333333333333,Ir Sais,0.8450000000000001,172747.33333333337,0.5783333333333334,4e-05,0.06953333333333334,-5.927666666666667,0.11166666666666664,132.154,0.5053333333333333,76.33333333333333,2
10895,0,4,0.7155,Irfane,0.8300000000000001,215647.0,0.7929999999999999,1.9915e-05,0.1099,-3.728,0.07100000000000001,118.0625,0.7464999999999999,66.0,2
10902,1,2,0.99,Irizarry Barraza,0.17600000000000002,212000.0,0.0327,0.905,0.109,-31.7,0.0555,69.567,0.0545,65.0,7
10936,1,4,0.4035,Isak Danielson,0.5625,214894.5,0.544,0.0,0.21,-7.438499999999999,0.05405,127.41649999999998,0.3255,69.5,11
10989,1,2,0.481,Ivri,0.87,160105.0,0.341,0.0027,0.329,-14.15,0.439,119.054,0.436,71.0,9
11009,1,2,0.0435,J-Kwe$t,0.527,208067.0,0.6709999999999999,1.74e-05,0.125,-3.945,0.0355,112.934,0.581,66.0,2
11020,1,1,0.0312,J. Davi$,0.8859999999999999,177184.0,0.4270000000000001,0.00099,0.0906,-10.028,0.145,108.034,0.23,78.0,6
11028,1,2,0.193,J. Rey Soul,0.894,249143.0,0.635,0.00105,0.0823,-6.9289999999999985,0.0473,105.013,0.428,82.0,2
11040,0,12,0.2921833333333333,J.I the Prince of N.Y,0.6853333333333333,172503.83333333337,0.5084166666666666,3.1999999999999995e-07,0.10168333333333332,-9.2465,0.4680000000000002,102.24566666666668,0.3714166666666667,68.0,5
11050,1,4,0.071475,JACKBOYS,0.7244999999999999,208440.0,0.61525,3.65e-06,0.20675,-5.1309999999999985,0.2253,131.09875000000002,0.386,77.75,7
11053,0,2,0.061,JAWNY,0.74,135581.0,0.688,0.0,0.138,-4.3610000000000015,0.0916,115.035,0.935,75.0,5
11057,1,2,0.2085,JD McCrary,0.6065,227253.5,0.6425,0.0,0.38799999999999996,-9.966000000000001,0.1745,90.4385,0.6629999999999999,65.0,6
11065,0,2,0.241,JIN,0.737,230693.0,0.731,0.0,0.087,-3.193,0.0706,94.999,0.7609999999999999,70.0,10
11074,1,6,0.21766666666666667,JP Cooper,0.6679999999999999,199181.33333333328,0.6416666666666666,0.0,0.1387,-5.791,0.04456666666666667,115.96333333333335,0.4383333333333334,73.33333333333333,7
11076,1,8,0.57675,JP Saxe,0.5979999999999999,215290.5,0.415125,7.715e-06,0.10695,-10.32075,0.160425,105.056375,0.4771250000000001,70.875,7
11077,0,2,0.278,JPEGMAFIA,0.863,157259.0,0.7170000000000001,0.0826,0.0991,-3.143,0.17,152.05,0.35700000000000004,65.0,4
11088,1,2,0.0494,JVKE,0.88,114500.0,0.501,0.0695,0.436,-6.774,0.062,120.038,0.459,79.0,2
11089,1,2,0.00391,JVLA,0.624,147638.0,0.614,0.0278,0.187,-4.165,0.0448,168.87,0.139,79.0,2
11092,1,2,0.294,Jaah SLT,0.939,124996.0,0.23,0.0,0.0639,-13.909,0.173,99.944,0.546,67.0,5
11093,0,2,0.0202,Jabba,0.87,232000.0,0.7120000000000001,0.000331,0.0576,-6.313,0.0432,121.057,0.877,66.0,11
11095,0,1,0.517,Jace,0.642,217867.0,0.647,0.0,0.0649,-6.312,0.428,120.749,0.664,71.0,7
11100,1,6,0.25899999999999995,Jack & Jack,0.6923333333333334,190578.66666666663,0.7723333333333334,0.0,0.16670000000000004,-5.115666666666666,0.03623333333333333,108.017,0.6516666666666667,72.33333333333333,1
11124,1,16,0.06459999999999999,Jack Harlow,0.87625,172947.6875,0.6465,0.000279894375,0.16268749999999998,-6.287562500000001,0.17550000000000004,126.822,0.6263124999999999,75.0625,1
11147,1,8,0.51925,Jack Stauber,0.68625,188758.25,0.4285,0.329225,0.3955,-10.403,0.0606,122.747,0.5902499999999999,70.75,7
11148,1,4,0.2445,Jack Stauber's Micropop,0.7859999999999999,215584.5,0.35150000000000003,0.02350645,0.21125,-9.7805,0.035600000000000014,109.2425,0.5705,67.5,0
11158,0,4,0.086075,Jack Ü,0.49025,234838.75,0.8412499999999999,9.08e-06,0.14065,-3.38575,0.17179999999999998,158.4095,0.25475000000000003,65.25,6
11189,0,1,0.0397,Jackson Wang,0.6859999999999999,145792.0,0.867,4.18e-05,0.396,-4.396,0.0449,126.068,0.691,72.0,6
11219,0,25,0.1922992000000001,Jaden,0.61332,256073.64,0.68888,0.033728187199999995,0.2060240000000001,-7.457279999999997,0.135416,113.58588,0.35260800000000003,66.84,9
11222,0,2,0.272,Jadu Jadu,0.7070000000000001,61022.0,0.4370000000000001,0.0,0.0903,-9.314,0.621,143.371,0.123,70.0,7
11247,0,3,0.007813333333333334,Jaira Burns,0.6286666666666667,208425.33333333328,0.7809999999999999,0.0,0.2513333333333333,-4.508666666666667,0.0504,151.35733333333334,0.26099999999999995,78.66666666666667,1
11257,1,1,0.404,Jakkyboí,0.711,217182.0,0.545,0.0,0.122,-6.81,0.0322,108.02,0.345,66.0,11
11259,0,2,0.123,Jalen Santoy,0.73,173785.0,0.422,0.00292,0.105,-6.211,0.0678,118.427,0.505,66.0,5
11262,1,2,0.0457,Jamelia,0.8009999999999999,215480.0,0.645,0.0,0.0357,-6.93,0.0356,110.01,0.8240000000000001,69.0,1
11266,1,36,0.38998999999999984,James Arthur,0.4781944444444444,225596.83333333328,0.5659722222222223,3.050555555555555e-06,0.1297138888888889,-6.42525,0.053155555555555546,125.29122222222219,0.3351944444444446,72.94444444444444,6
11332,1,2,0.402,James Smith,0.536,194659.0,0.317,0.0,0.11,-8.752,0.0359,143.89,0.319,69.0,6
11334,1,16,0.366875,James TW,0.6459999999999999,219573.375,0.4531249999999999,1.3287500000000002e-06,0.13704999999999998,-7.357750000000001,0.04530000000000002,133.04737500000002,0.4518749999999999,69.5,7
11362,0,1,0.435,Jamie Scott,0.526,183637.0,0.52,0.0,0.197,-7.985,0.0569,149.119,0.13,69.0,6
11432,1,1,0.0719,Janji,0.537,208140.0,0.7859999999999999,0.0,0.253,-4.331,0.0317,128.0,0.18,73.0,8
11462,1,6,0.18168,Jasiah,0.8133333333333334,112072.33333333331,0.7305000000000001,0.00108,0.0966,-5.4795000000000025,0.29549999999999993,118.61233333333332,0.6315000000000001,68.5,2
11464,1,2,0.3255,Jasmine Cephas-Jones,0.747,214280.0,0.631,0.0,0.4085,-7.2045,0.2915,91.22200000000001,0.5935,71.5,2
11481,1,1,0.0263,Jason Evigan,0.585,195733.0,0.911,0.0,0.112,-4.623,0.119,163.933,0.7809999999999999,65.0,11
11508,0,2,0.32299999999999995,Javier Rosas,0.836,176000.0,0.7659999999999999,1.18e-06,0.091,-6.229,0.0371,112.548,0.8440000000000001,74.0,7
11517,0,3,0.21233333333333326,Jawsh 685,0.7733333333333333,175885.0,0.5196666666666666,0.0,0.2783333333333333,-7.590333333333334,0.07863333333333332,149.94366666666667,0.7140000000000001,85.0,0
11518,0,5,0.140848,Jax Jones,0.6624,227817.4,0.7268,0.003136,0.11524,-7.101200000000001,0.07576000000000001,122.8322,0.5554,66.6,9
11526,1,2,0.0489,Jay Critch,0.521,244573.0,0.5920000000000001,0.0,0.267,-9.801,0.134,129.754,0.35600000000000004,68.0,9
11539,1,2,0.2965,Jay Park,0.5725,210556.5,0.6965000000000001,0.0,0.09835,-5.712999999999999,0.2475,95.4355,0.5555,65.0,9
11540,1,2,0.0471,Jay Prince,0.926,201240.0,0.68,0.000125,0.119,-7.689,0.196,114.981,0.458,66.0,2
11547,1,5,0.591,Jay Wheeler,0.7101999999999999,240088.0,0.4628,0.000392906,0.32084,-6.3809999999999985,0.07450000000000001,112.3604,0.4232,77.0,7
11548,0,2,0.0779,Jay2,0.8220000000000001,162591.0,0.503,0.0,0.161,-6.8889999999999985,0.285,71.524,0.408,69.0,11
11559,0,18,0.6203333333333334,Jaymes Young,0.515,229969.0,0.3958888888888888,0.00014102888888888892,0.15812222222222222,-10.000555555555557,0.04994444444444445,112.02344444444445,0.3105555555555556,65.44444444444444,11
11581,1,2,0.519,Jean Carter,0.825,201264.0,0.6779999999999999,0.0,0.115,-5.401,0.0461,134.12,0.43,74.0,4
11585,1,2,0.536,Jean Deaux,0.777,201733.0,0.662,4.61e-06,0.593,-8.392999999999999,0.27,111.13,0.634,70.0,7
11644,0,1,0.836,Jeff Bernat,0.794,215125.0,0.5710000000000001,0.0174,0.0918,-6.436,0.0521,90.03299999999999,0.632,66.0,11
11680,0,2,0.639,Jeffrey Tambor,0.604,191413.0,0.541,0.0,0.16899999999999998,-7.377999999999999,0.0915,134.326,0.892,66.0,1
11683,1,2,0.211,Jelani Aryeh,0.7240000000000001,187415.0,0.48,0.0772,0.289,-7.537000000000001,0.0342,125.007,0.591,65.0,2
11693,1,4,0.227,Jenn Johnson,0.4575,269400.5,0.67,0.0,0.11655,-5.555,0.03775,149.0445,0.3025,65.0,7
11705,0,2,0.344,Jennifer Lawrence,0.213,218507.0,0.0743,3.45e-05,0.212,-18.071,0.0408,53.863,0.145,65.0,9
11732,1,1,0.102,Jeremy Harding,0.765,273360.0,0.6659999999999999,0.0,0.116,-5.384,0.172,87.00200000000002,0.7559999999999999,69.0,7
11735,0,1,0.18,Jeremy McKinnon of A Day To Remember,0.446,213853.0,0.73,0.0,0.118,-3.916,0.17,107.918,0.39,75.0,6
11736,1,2,0.868,Jeremy Passion,0.546,181505.0,0.221,0.0,0.0994,-8.915,0.063,128.144,0.593,67.0,2
11737,1,12,0.03572616666666667,Jeremy Shada,0.5431666666666667,189510.83333333328,0.7033333333333333,4.15e-07,0.06999999999999999,-4.3625,0.052049999999999985,155.49916666666667,0.342,71.83333333333333,2
11739,1,22,0.6491272727272728,Jeremy Zucker,0.7300909090909093,184350.95454545453,0.3209909090909092,0.0019881909090909084,0.28366363636363634,-11.145727272727273,0.12209545454545458,104.26940909090912,0.5472272727272729,71.22727272727273,6
11742,1,1,0.219,Jeris Johnson,0.754,114250.0,0.591,0.0188,0.209,-7.341,0.0414,119.96,0.8590000000000001,69.0,0
11764,1,2,0.8190000000000001,Jerry Di,0.8540000000000001,197587.0,0.525,0.0,0.146,-4.426,0.214,97.054,0.63,89.0,1
11794,0,2,0.948,Jess Benko,0.5710000000000001,316556.0,0.0274,6.43e-06,0.322,-20.274,0.0649,124.209,0.087,67.0,9
11797,1,2,0.7959999999999999,Jesse,0.513,160307.0,0.318,0.0,0.177,-10.451,0.0314,81.92299999999999,0.249,67.0,0
11798,1,15,0.228248,Jesse & Joy,0.5142,244493.53333333327,0.5696666666666667,1.1462666666666666e-05,0.2270666666666667,-6.0126,0.03562,134.1904666666667,0.3607333333333333,66.13333333333334,0
11828,1,16,0.3257,Jessie Reyez,0.6475,190969.3125,0.547,1.875625e-06,0.2580625,-6.545562500000001,0.15660000000000002,125.99775,0.4570624999999999,66.25,1
11836,1,2,0.4270000000000001,Jesús Chairez,0.7390000000000001,208118.0,0.7440000000000001,2.23e-05,0.317,-1.589,0.0376,120.083,0.97,69.0,10
11840,1,6,0.13856633333333332,Jet,0.4896666666666667,229293.33333333328,0.7983333333333332,0.0008020000000000001,0.13466666666666668,-4.751,0.059900000000000016,102.923,0.39966666666666667,66.0,2
11846,0,1,0.0761,Jetta,0.459,189973.0,0.7959999999999999,0.00908,0.0633,-5.226,0.132,139.91299999999998,0.218,66.0,4
11857,0,16,0.17534375000000002,Jhay Cortez,0.7352499999999998,267544.8125,0.6045,0.0005253999999999999,0.15135625,-7.322625,0.08735625,118.4960625,0.4662500000000001,69.0625,1
